Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
247-Attend.txt,1,220,41.06,56.33,16.38,11.07,22,26.36,87.73,64.55,54.55,12.73,8.64,1.82,0,6.36,0,0,4.09,13.18,6.36,1.36,11.36,9.55,5,7.27,2.73,14.09,3.64,4.09,1.36,0,1.36,0,16.82,0.91,15.91,0.91,2.73,1.82,5.45,0.91,7.73,0,0.91,0,0.91,0,0,0,0,0,0,0,17.73,7.27,0.45,0.45,0,1.36,3.64,8.64,0,0.45,0,0,1.36,0,0,1.36,10.45,0.45,0,9.09,0.91,0,1.36,0.91,0,0,0,0,0,0,0,0,0,1.36,1.82,0,0,0.45,0,0,1.82,2.27,0.91,0.45,0.91,0,0,0,2.73,2.73,4.09,3.64,0,0,0,0,0,18.18,6.36,5.45,0,0,0.45,5.91,0
248-Attend.txt,1,100,86.52,45.97,22.74,50.98,16.67,34,89,61,46,3,2,0,1,0,0,0,1,11,6,3,16,11,2,6,2,19,8,4,2,1,0,1,14,1,12,3,4,1,2,0,3,0,2,2,0,0,0,0,0,0,0,0,12,6,0,1,0,1,3,5,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,4,5,0,0,4,0,0,0,5,2,1,5,0,0,0,0,0,13,6,4,0,0,0,3,0
249-Attend.txt,1,63,91.54,67.92,5.94,20.23,21,34.92,85.71,50.79,41.27,1.59,1.59,0,0,0,0,0,0,9.52,6.35,4.76,14.29,7.94,1.59,7.94,0,11.11,6.35,4.76,1.59,1.59,0,0,7.94,0,6.35,0,1.59,1.59,1.59,0,1.59,0,0,0,0,0,0,0,0,0,0,0,9.52,1.59,0,0,0,0,1.59,6.35,0,0,0,0,0,0,0,0,17.46,0,0,17.46,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,3.17,0,0,0,0,0,0,3.17,0,0,3.17,0,0,0,6.35,0,1.59,4.76,0,0,0,0,0,9.52,4.76,3.17,0,0,0,1.59,0
25-Attend.txt,1,527,80.7,65.77,35.88,18,25.1,20.87,83.11,64.9,52.56,8.73,5.88,0,0,5.31,0.19,0,2.85,17.27,9.11,2.47,14.42,7.78,2.85,7.97,1.33,12.14,5.31,7.21,3.8,0.38,1.9,1.52,14.61,0.57,13.66,0.95,3.8,0.38,4.17,0.19,7.02,0,0.57,0.19,0.38,0,0,0,0,0,0,0,12.52,4.93,0.19,0.38,0,2.09,0.38,7.4,0,0,0,0.19,0,0,0,0,6.64,0,0,6.07,0.57,0,0.19,0,0,0,0,0,0,0,0,0.19,0.19,0.95,1.71,0.57,0,0.19,0.57,0,3.8,4.17,0.19,0.57,3.23,0.19,0,0,4.93,1.71,2.28,2.85,0,0,0,0,0,11.39,4.17,2.85,0,0,0.19,4.17,0
250-Attend.txt,1,110,85.29,40.06,31.44,47.86,18.33,33.64,89.09,59.09,44.55,3.64,1.82,0,0.91,0,0,0,1.82,10.91,5.45,2.73,15.45,10,2.73,5.45,1.82,19.09,6.36,3.64,2.73,0.91,0.91,0.91,15.45,0.91,13.64,3.64,3.64,0.91,3.64,0,3.64,0,1.82,1.82,0,0,0,0,0,0,0,0,10.91,5.45,0,0.91,0,0.91,2.73,4.55,0,0,0,0,0,0,0,0,12.73,0,0,12.73,0,0,1.82,1.82,1.82,0,0,0,0,0,0,0,0,0.91,3.64,0,0,0,0,0.91,4.55,6.36,0,0.91,3.64,0,0,0.91,4.55,1.82,0.91,5.45,0,0,0,0,0,11.82,6.36,3.64,0,0,0,1.82,0
251-Attend.txt,1,110,85.29,40.06,31.44,47.86,18.33,33.64,89.09,59.09,44.55,3.64,1.82,0,0.91,0,0,0,1.82,10.91,5.45,2.73,15.45,10,2.73,5.45,1.82,19.09,6.36,3.64,2.73,0.91,0.91,0.91,15.45,0.91,13.64,3.64,3.64,0.91,3.64,0,3.64,0,1.82,1.82,0,0,0,0,0,0,0,0,10.91,5.45,0,0.91,0,0.91,2.73,4.55,0,0,0,0,0,0,0,0,12.73,0,0,12.73,0,0,1.82,1.82,1.82,0,0,0,0,0,0,0,0,0.91,3.64,0,0,0,0,0.91,4.55,6.36,0,0.91,3.64,0,0,0.91,4.55,1.82,0.91,5.45,0,0,0,0,0,11.82,6.36,3.64,0,0,0,1.82,0
252-Attend.txt,1,46,92.22,85.5,1.81,20.23,15.33,26.09,84.78,60.87,52.17,8.7,6.52,0,0,6.52,0,0,2.17,19.57,13.04,4.35,13.04,6.52,2.17,4.35,2.17,10.87,4.35,4.35,4.35,0,0,4.35,13.04,0,13.04,4.35,4.35,2.17,2.17,0,4.35,0,0,0,0,0,0,0,0,0,0,0,15.22,6.52,2.17,2.17,0,2.17,2.17,8.7,0,0,0,0,0,0,0,0,4.35,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,4.35,0,0,0,0,2.17,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,17.39,6.52,2.17,0,0,0,8.7,0
253-Attend.txt,1,30,96.08,77.41,7.03,20.23,10,40,73.33,53.33,46.67,3.33,3.33,0,3.33,0,0,0,0,13.33,10,3.33,16.67,10,3.33,3.33,0,13.33,0,6.67,3.33,3.33,0,0,10,0,10,0,0,3.33,3.33,0,6.67,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13.33,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,3.33,0,0,0,3.33,0,6.67,6.67,0,0,0,0,0,26.67,10,0,0,0,0,16.67,0
255-Attend.txt,1,124,94.07,26.9,30.58,20.23,12.4,25,87.1,60.48,54.03,4.03,0,0,0,0,0,0,4.03,20.97,12.1,6.45,16.13,13.71,0,4.84,1.61,19.35,0.81,3.23,2.42,0,0.81,1.61,11.29,1.61,9.68,0.81,4.84,0,4.03,0.81,3.23,0,0,0,0,0,0,0,0,0,0,0,6.45,4.03,0,0,0,0.81,0,2.42,0,0,0,0,0,0,0,0,11.29,0,0,11.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,0,0,0,0,0,3.23,7.26,0,0.81,4.84,1.61,0,0,5.65,1.61,4.84,5.65,0,0,0,0,0,25,7.26,3.23,0,0,0,14.52,0
256-Attend.txt,1,98,96.95,40.06,37.24,34.6,19.6,24.49,90.82,57.14,46.94,2.04,1.02,0,0,0,0,0,1.02,11.22,8.16,3.06,18.37,10.2,0,5.1,1.02,18.37,3.06,0,2.04,0,1.02,1.02,9.18,0,9.18,2.04,1.02,2.04,3.06,0,4.08,0,1.02,1.02,0,1.02,1.02,0,0,0,0,0,11.22,5.1,0,0,0,1.02,2.04,5.1,0,0,0,0,1.02,0,0,1.02,15.31,0,0,15.31,0,0,4.08,4.08,3.06,0,0,0,0,0,0,2.04,0,1.02,0,0,0,0,0,1.02,5.1,10.2,0,1.02,5.1,4.08,0,0,6.12,4.08,3.06,4.08,0,0,0,0,0,8.16,6.12,1.02,0,0,0,1.02,0
257-Attend.txt,1,13,74.95,40.06,1,20.23,13,38.46,76.92,61.54,46.15,0,0,0,0,0,0,0,0,7.69,0,0,15.38,23.08,0,0,0,30.77,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,15.38,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0
258-Attend.txt,1,27,33.38,20.91,92.16,99,13.5,25.93,92.59,66.67,51.85,3.7,3.7,0,0,0,0,3.7,0,7.41,0,0,18.52,14.81,3.7,14.81,3.7,22.22,11.11,0,3.7,3.7,0,0,18.52,0,18.52,0,0,0,3.7,0,14.81,0,7.41,7.41,0,3.7,3.7,0,0,0,0,0,22.22,7.41,3.7,0,0,0,3.7,14.81,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,7.41,0,0,7.41,0,0,0,3.7,3.7,7.41,3.7,0,0,0,0,0,7.41,3.7,3.7,0,0,0,0,0
261-Attend.txt,1,13,53.56,98.04,1,20.23,13,23.08,92.31,69.23,53.85,7.69,7.69,0,0,7.69,0,0,0,7.69,0,0,15.38,15.38,0,7.69,0,30.77,0,7.69,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0
262-Attend.txt,1,136,75.75,99,51.9,54.49,19.43,28.68,96.32,63.24,52.21,15.44,11.03,1.47,0,9.56,0,0,4.41,12.5,2.94,0,19.12,5.15,0.74,7.35,0.74,13.24,3.68,2.94,5.15,0,4.41,0.74,11.03,0,11.03,3.68,3.68,0,2.94,0,4.41,0,2.21,2.21,0,0,0,0,0,0,0,0,26.47,7.35,0,0,0,0,5.15,16.91,0,0,0,0,0,0,0,0,16.91,0,0,16.91,0,0,0.74,0.74,0.74,0,0,0,0,0,0,1.47,0,0.74,1.47,0,0,0,0,0,7.35,8.82,0,0.74,7.35,0,0,0,0.74,0.74,1.47,2.94,0,0,0,0,0,14.71,5.88,5.88,0,0,0,2.94,0
263-Attend.txt,1,100,80.96,24.08,22.74,34.28,14.29,35,85,54,44,2,2,0,0,2,0,0,0,14,6,3,12,11,1,6,3,17,3,5,3,0,0,3,18,2,16,1,6,3,2,0,6,0,1,1,0,0,0,0,0,0,0,0,8,4,0,0,0,2,0,4,0,0,0,0,0,0,0,0,8,0,1,7,0,0,2,2,1,0,0,0,0,0,0,4,0,0,5,1,0,0,0,0,4,5,0,1,4,0,0,0,5,2,4,4,0,0,0,0,0,15,9,3,0,0,0,3,0
264-Attend.txt,1,22,97.37,17.46,20.79,1,11,36.36,72.73,40.91,36.36,4.55,0,0,0,0,0,0,4.55,9.09,4.55,0,18.18,4.55,0,4.55,0,4.55,0,4.55,9.09,0,9.09,0,4.55,0,4.55,0,0,0,4.55,0,4.55,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,18.18,0,4.55,18.18,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,4.55,0,13.64,4.55,0,0,4.55,0,0,0,4.55,0,4.55,0,0,0,0,0,0,13.64,4.55,9.09,0,0,0,0,0
266-Attend.txt,1,41,89.52,54.61,2.54,58.42,13.67,24.39,90.24,63.41,53.66,2.44,0,0,0,0,0,0,2.44,19.51,7.32,4.88,17.07,14.63,0,4.88,2.44,14.63,4.88,9.76,2.44,0,0,2.44,7.32,2.44,4.88,0,4.88,0,0,0,0,0,2.44,2.44,0,0,0,0,0,0,0,0,9.76,4.88,0,0,0,2.44,0,4.88,0,0,0,0,0,0,0,0,14.63,0,0,14.63,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,2.44,0,0,0,0,0,4.88,2.44,0,0,2.44,0,0,0,4.88,0,2.44,7.32,0,0,0,0,0,12.2,4.88,2.44,0,0,0,4.88,0
267-Attend.txt,1,26,64.84,98.04,1,20.23,13,23.08,76.92,57.69,53.85,15.38,7.69,0,0,0,7.69,0,7.69,15.38,7.69,0,11.54,11.54,0,3.85,0,15.38,0,3.85,0,0,0,0,7.69,3.85,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,15.38,0,0,3.85,3.85,0,0,0,0,15.38,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,3.85,0,0,0,0,0,11.54,7.69,0,0,0,0,3.85,0
27-Attend.txt,1,255,53.84,90.03,40.99,25.28,21.25,23.92,88.63,63.92,54.51,12.16,10.2,1.18,0.39,8.24,0,0.39,1.96,14.12,7.84,1.18,12.16,8.63,3.14,10.2,1.18,13.73,5.1,1.96,3.14,1.57,0.78,1.18,14.9,0,14.9,3.14,1.96,2.35,5.88,0,6.27,0,3.53,1.96,1.57,1.57,0,0.39,0,0,0,0,16.47,4.31,1.96,1.18,0,0,0.39,10.2,0,0.39,0,0,0,0,0,0,10.98,0,0.39,10.59,0,0,1.57,1.57,1.18,0,0,0,0,0,0,1.18,0,1.18,0.39,0,0,0.39,0,0,3.14,4.71,0,0,4.31,0.39,0,0,4.31,0.39,3.53,4.71,0,0,0,0,0,12.55,3.92,5.1,0,0.39,0.39,2.75,0
274-Attend.txt,1,12,26.1,84.23,89.39,20.23,12,58.33,75,58.33,41.67,8.33,8.33,0,0,8.33,0,0,0,0,0,0,8.33,16.67,0,8.33,0,25,0,8.33,0,0,0,0,8.33,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,8.33,8.33,0,8.33,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0
275-Attend.txt,1,78,80.69,93.13,30.98,79.29,26,19.23,92.31,65.38,53.85,8.97,7.69,0,0,6.41,0,1.28,1.28,11.54,3.85,1.28,23.08,6.41,2.56,14.1,0,12.82,6.41,2.56,5.13,2.56,2.56,0,19.23,0,19.23,2.56,2.56,2.56,7.69,0,7.69,0,3.85,3.85,0,1.28,1.28,0,0,0,0,0,25.64,10.26,5.13,1.28,0,1.28,1.28,12.82,0,0,0,0,0,0,0,0,8.97,0,0,8.97,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,1.28,0,0,0,0,0,5.13,6.41,0,0,6.41,0,0,0,1.28,1.28,2.56,2.56,0,0,0,0,0,11.54,3.85,7.69,0,0,0,0,0
276-Attend.txt,1,11,45.12,86.82,95.15,20.23,11,63.64,72.73,54.55,36.36,9.09,9.09,0,0,9.09,0,0,0,0,0,0,9.09,18.18,0,0,0,27.27,0,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,9.09,9.09,0,9.09,0,0,0,0,0,27.27,9.09,18.18,0,0,0,0,0
277-Attend.txt,1,61,69.49,49.82,92.94,71.67,15.25,22.95,93.44,72.13,55.74,4.92,3.28,0,0,3.28,0,0,1.64,13.11,6.56,0,16.39,11.48,6.56,8.2,1.64,19.67,3.28,4.92,0,0,0,0,18.03,0,18.03,3.28,3.28,0,6.56,1.64,4.92,0,3.28,3.28,0,0,0,0,0,0,0,0,8.2,3.28,0,0,0,0,3.28,4.92,0,0,0,0,0,0,0,0,9.84,0,0,9.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,4.92,13.11,1.64,1.64,11.48,0,0,0,4.92,3.28,3.28,6.56,0,0,0,0,0,14.75,4.92,4.92,0,1.64,0,3.28,0
28-Attend.txt,1,167,74.72,89.99,9.15,20.23,18.56,31.14,87.43,59.88,50.9,8.38,6.59,0,1.8,3.59,0,0.6,1.8,11.98,5.99,1.2,15.57,10.78,1.8,7.19,1.2,14.37,5.99,2.99,4.79,2.99,1.8,0.6,14.97,0.6,14.37,0,2.4,1.8,5.99,0,4.19,0,4.79,2.4,2.4,1.2,0,0,0,0,0,0,16.77,5.99,4.19,1.2,0,0.6,0.6,10.18,0,0,0,0,0.6,0,0,0.6,9.58,0,0,9.58,0.6,0,4.19,2.99,1.2,0,0,0,0,0,1.2,0.6,0,1.2,1.2,0,0,0,0,0,3.59,2.99,0,0.6,2.99,0,0,0,4.79,1.8,2.4,5.99,0,0,0,0,0,14.97,7.19,4.19,0,0.6,0,2.99,0
280-Attend.txt,1,98,82.8,28.8,18.92,34.6,14,37.76,85.71,52.04,41.84,2.04,2.04,0,0,2.04,0,0,0,13.27,5.1,3.06,12.24,10.2,1.02,5.1,3.06,16.33,3.06,5.1,2.04,0,0,2.04,18.37,2.04,16.33,1.02,7.14,3.06,1.02,0,5.1,0,1.02,1.02,0,0,0,0,0,0,0,0,9.18,5.1,0,0,0,3.06,0,4.08,0,0,0,0,0,0,0,0,8.16,0,1.02,7.14,0,0,3.06,3.06,1.02,0,0,0,0,0,0,4.08,0,0,6.12,1.02,0,0,0,0,4.08,5.1,0,1.02,4.08,0,0,0,5.1,2.04,4.08,4.08,0,0,0,0,0,14.29,8.16,3.06,0,0,0,3.06,0
281-Attend.txt,1,16,95.8,75.49,1.63,20.23,8,18.75,93.75,62.5,43.75,0,0,0,0,0,0,0,0,6.25,6.25,0,18.75,18.75,0,0,0,31.25,6.25,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,18.75,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,6.25,6.25,6.25,12.5,0,0,0,0,0,18.75,12.5,0,0,0,0,6.25,0
282-Attend.txt,1,102,66.92,24.36,53.68,20.23,17,30.39,84.31,56.86,47.06,3.92,0.98,0,0,0,0,0.98,2.94,7.84,1.96,0.98,16.67,10.78,4.9,7.84,1.96,14.71,6.86,3.92,0.98,0,0.98,0,10.78,0.98,9.8,0.98,1.96,0,0.98,0,4.9,0,1.96,0.98,0.98,0,0,0,0,0,0,0,6.86,2.94,0.98,0.98,0,0,0,3.92,0,0,0,0,0,0,0,0,14.71,0,0,14.71,0,0,0.98,0.98,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0.98,0,0,0,4.9,0,0,4.9,0,0,0,7.84,3.92,4.9,3.92,0,0,0,0,0,13.73,4.9,7.84,0,0,0,0.98,0
284-Attend.txt,1,115,92.68,92.65,14.02,20.23,14.38,33.04,83.48,61.74,47.83,6.96,6.96,0,0.87,6.09,0,0,0,15.65,9.57,4.35,15.65,9.57,0.87,5.22,0,11.3,4.35,7.83,2.61,1.74,0,0.87,7.83,0,7.83,0.87,0.87,0,2.61,0,4.35,0,1.74,0.87,0.87,0.87,0,0,0,0,0,0,13.04,5.22,2.61,0.87,0,0,2.61,8.7,0,0,0,0,0,0,0,0,4.35,0,0,4.35,0,0,2.61,2.61,0.87,0,0,0,0,0,0,0.87,0,0.87,2.61,0,0,0,0,0,0,3.48,0,0,2.61,0.87,0,0,4.35,0.87,3.48,3.48,0,0,0,0,0,10.43,6.96,3.48,0,0,0,0,0
285-Attend.txt,1,51,69.58,96.5,60.65,20.23,17,37.25,88.24,52.94,45.1,9.8,3.92,0,0,3.92,0,0,5.88,13.73,5.88,1.96,11.76,7.84,3.92,5.88,0,11.76,1.96,3.92,5.88,0,5.88,0,11.76,3.92,7.84,3.92,1.96,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,15.69,3.92,0,0,0,0,1.96,11.76,0,0,0,0,0,0,0,0,13.73,0,0,13.73,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,3.92,11.76,0,1.96,9.8,0,0,0,1.96,0,5.88,1.96,0,0,0,0,0,15.69,5.88,7.84,0,0,0,1.96,0
286-Attend.txt,1,20,26.1,99,28.56,20.23,10,30,90,60,45,15,15,0,5,10,0,0,0,5,0,0,10,10,0,10,0,20,5,0,5,5,0,0,10,0,10,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,35,10,5,5,0,0,5,25,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,5,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,10,10,0,0,0,0,0,0
287-Attend.txt,1,45,27.51,96.04,63.35,20.23,15,13.33,88.89,73.33,62.22,15.56,11.11,0,2.22,8.89,0,0,4.44,4.44,0,0,22.22,13.33,2.22,11.11,4.44,20,4.44,2.22,8.89,2.22,6.67,0,8.89,0,8.89,0,0,2.22,4.44,0,6.67,0,4.44,2.22,2.22,2.22,0,2.22,0,0,0,0,15.56,2.22,2.22,2.22,0,0,0,13.33,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,2.22,2.22,2.22,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,8.89,15.56,2.22,2.22,13.33,0,0,0,0,0,8.89,4.44,0,0,0,0,0,13.33,6.67,4.44,0,0,2.22,0,0
288-Attend.txt,1,81,51.55,62.05,52.89,8.65,27,27.16,87.65,64.2,51.85,4.94,3.7,0,0,3.7,0,0,1.23,9.88,3.7,2.47,13.58,14.81,1.23,11.11,1.23,20.99,3.7,6.17,2.47,0,2.47,0,16.05,1.23,13.58,2.47,0,1.23,4.94,1.23,8.64,0,1.23,0,1.23,1.23,0,1.23,0,0,1.23,0,12.35,2.47,1.23,1.23,0,0,1.23,9.88,0,0,0,0,0,0,0,0,9.88,0,0,9.88,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,6.17,7.41,0,1.23,6.17,0,0,0,1.23,1.23,2.47,7.41,1.23,1.23,0,0,0,13.58,3.7,0,0,0,0,9.88,0
29-Attend.txt,1,305,59.33,90.79,39.97,34.02,23.46,21.31,86.89,63.28,54.75,12.46,9.51,1.31,0.33,6.89,0,0.98,2.95,12.79,5.9,1.97,14.75,9.18,2.95,9.18,0.33,13.44,3.93,3.93,3.93,1.64,0.66,1.97,13.44,0.66,12.79,2.95,1.97,1.64,4.26,0.66,4.92,0,2.95,1.97,0.98,0.98,0,0,0,0,0,0,16.39,4.92,1.97,0.98,0,0,0.33,9.84,0,0.33,0,0,0,0,0,0,9.51,0,0.33,8.85,0.33,0,0.98,0.98,0.98,0,0,0,0,0,0,0.98,0,0.98,0.33,0.33,0,0.33,0,0,2.62,4.59,0,0,4.26,0.33,0,0,4.92,1.64,2.62,4.59,0,0,0,0,0,13.44,4.59,4.26,0,0.33,0,4.26,0
293-Attend.txt,1,121,30.9,93.19,11.74,45.06,17.29,23.14,90.91,71.9,62.81,15.7,9.92,0.83,0,9.09,0,0,5.79,13.22,4.96,0,14.88,14.05,1.65,7.44,4.13,20.66,2.48,1.65,2.48,0.83,1.65,0,20.66,3.31,17.36,1.65,3.31,4.13,2.48,2.48,5.79,0,1.65,1.65,0,0,0,0,0,0,0,0,16.53,2.48,0,0,0,0,0.83,13.22,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,1.65,0,2.48,0,0,0,1.65,0,0,7.44,4.96,0.83,0,4.13,0,0.83,0,3.31,1.65,4.96,4.13,0,0,0,0,0,14.05,5.79,4.13,0,0,0,4.13,0
294-Attend.txt,1,25,99,19.67,13.33,1,12.5,20,72,48,40,4,0,0,0,0,0,0,4,12,0,4,28,0,0,0,4,4,4,0,0,0,0,0,12,4,8,0,8,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,8,0,0,8,0,0,0,4,4,0,0,0,0,0,0,0,20,8,4,0,0,0,8,0
295-Attend.txt,1,5,89.52,1,1,20.23,5,40,100,40,40,0,0,0,0,0,0,0,0,20,0,20,20,0,0,0,20,0,0,0,0,0,0,0,40,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297-Attend.txt,1,17,89.52,99,1.39,95.42,17,29.41,88.24,64.71,52.94,11.76,5.88,0,0,5.88,0,0,5.88,11.76,0,0,23.53,5.88,0,5.88,0,17.65,0,5.88,5.88,0,5.88,0,11.76,5.88,5.88,0,0,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,17.65,5.88,0,0,0,0,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,5.88,0,5.88,0,0,5.88,11.76,0,0,11.76,0,0,0,0,0,0,5.88,0,0,0,0,0,29.41,5.88,17.65,0,0,0,5.88,0
298-Attend.txt,1,27,83.52,40.06,2.63,77.5,13.5,33.33,74.07,66.67,55.56,14.81,3.7,0,3.7,0,0,0,11.11,22.22,11.11,0,14.81,7.41,3.7,0,3.7,11.11,7.41,0,7.41,3.7,3.7,0,11.11,0,11.11,0,3.7,0,0,3.7,3.7,0,3.7,3.7,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,3.7,0,0,0,3.7,0,0,3.7,0,0,0,0,0,3.7,0,3.7,0,3.7,0,0,7.41,7.41,0,0,0,0,0,0
299-Attend.txt,1,41,62.96,99,1,20.23,13.67,34.15,90.24,58.54,51.22,7.32,7.32,0,0,7.32,0,0,0,9.76,2.44,0,14.63,12.2,2.44,7.32,0,17.07,2.44,4.88,0,0,0,0,19.51,4.88,14.63,0,4.88,2.44,2.44,0,2.44,0,0,0,0,0,0,0,0,0,0,0,19.51,2.44,0,0,0,0,2.44,14.63,0,0,0,0,0,0,0,0,17.07,0,0,17.07,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,2.44,0,0,0,0,0,4.88,2.44,0,2.44,2.44,0,0,0,0,0,7.32,12.2,0,0,0,0,0,9.76,7.32,2.44,0,0,0,0,0
3-Attend.txt,1,93,94.3,93.68,6.29,35.47,31,24.73,87.1,64.52,51.61,7.53,4.3,0,0,4.3,0,0,3.23,18.28,7.53,3.23,19.35,7.53,2.15,5.38,0,12.9,4.3,7.53,1.08,0,1.08,0,6.45,0,6.45,0,2.15,2.15,1.08,0,0,0,1.08,1.08,0,0,0,0,0,0,0,0,15.05,7.53,0,0,0,0,5.38,7.53,0,0,0,0,2.15,0,0,2.15,4.3,0,0,3.23,1.08,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,2.15,0,1.08,0,0,0,4.3,1.08,0,3.23,0,0,0,8.6,2.15,4.3,5.38,0,0,0,0,0,11.83,4.3,3.23,0,0,0,4.3,0
