Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
3100-BCMB-Wood-Summer-2021-INDEX-82.txt,1,1668,91.58,51.86,13.53,36.5,22.24,28.24,75.78,43.47,33.87,3.54,1.92,0.06,0.9,0.78,0,0.06,1.62,11.39,6.95,13.07,9.95,5.82,1.2,3.9,0.84,9.53,6.06,3.6,2.7,1.2,0.9,0.66,9.89,0.84,9.05,2.7,2.16,0.66,3.18,0.24,2.88,0,1.86,1.5,0.36,0.06,0,0.06,0,0,0.06,0,7.67,3.06,0.42,0,0.06,0.24,1.44,4.08,0.06,0,0,0,1.44,0.06,0,1.38,9.89,0.06,0.18,9.29,0.42,0,1.02,0.24,0.06,0,0,0,0,0.36,0,0.48,0,0.3,0,0.3,0,0.42,0.18,0.3,2.7,3.84,0.24,0.66,2.94,0.06,0,0,3.48,1.38,2.76,1.62,0,0,0,0,0,26.44,4.86,4.98,0,0.06,0.78,15.77,0
3100-ECOL-Connelly-May-2018-INDEX-83.txt,1,819,90.34,67.92,30.98,32.04,17.8,36.39,75.58,55.07,42.37,4.52,2.81,0,1.1,1.1,0,0.49,1.71,11.6,7.2,1.95,13.55,8.42,0.85,6.23,0.12,12.45,7.94,3.91,3.79,1.34,1.47,0.98,9.28,0.61,8.67,3.66,1.1,0.24,1.83,0,1.59,0,1.59,1.22,0.37,0,0,0,0,0,0,0,9.16,4.76,0.24,0.12,0.12,0.98,1.83,4.27,0,0,0,0,0.49,0.24,0,0.24,8.42,0,0,8.06,0.37,0,0,0,0,0,0,0,0,0,0,0.73,0,0.24,0,0,0,0.24,0.12,0.73,2.93,7.2,0.98,0.49,4.76,1.22,0,0.12,5.13,2.93,1.47,4.64,0,0,0,0,0,18.44,5.98,6.84,0.12,0,0.37,5.13,0
3100-ECOL-Lieberman-INDEX-84.txt,1,359,96.41,58.31,30.57,40.68,13.81,40.95,69.92,42.9,30.92,1.95,1.11,0,0,0,0,1.11,0.84,8.08,5.85,5.29,13.09,1.11,0.28,8.36,0,4.46,7.8,1.11,3.62,0,2.79,1.11,7.8,0.28,7.52,4.18,1.11,0.28,0.28,0,0.84,0,3.06,2.23,0.84,0.56,0.28,0.28,0,0,0.28,0,8.64,4.18,0.56,0,0.28,1.11,0.84,3.9,0,0,0,0.28,0,0,0,0,9.47,0,0,9.19,0.28,0,0.56,0.28,0,0,0,0,0,0.28,0,0.56,0,0.28,0,0.28,0,0.28,1.11,0.28,2.51,8.91,1.39,1.67,6.13,0.84,0,0,2.79,0.84,0.84,0.28,0.28,0.28,0,0,0,29.53,10.58,10.31,0,0,0.28,8.36,0
3100-IDIS-Garg-INDEX-86.txt,1,573,88.28,47.3,21.58,14.5,30.16,36.13,86.21,53.93,43.63,5.06,1.57,0,0.35,0.35,0,0.87,3.49,12.39,6.98,5.41,13.79,6.98,2.09,6.81,0.7,10.99,5.93,3.14,4.01,0.87,2.09,1.57,10.47,0.35,10.12,2.44,2.44,0.17,2.09,0,2.97,0,5.06,2.27,2.79,1.05,0.52,0.52,0.17,0.17,0.17,0,7.68,3.49,0.35,0,0.35,0.87,0.87,4.19,0,0,0,0.17,0.7,0.52,0,0.17,7.5,0,0,7.33,0.17,0,9.08,7.85,6.81,0,0,0,0.17,0,0.52,0.17,0,0.35,0,0,0,0.7,0.17,1.75,3.14,8.38,0.7,1.4,5.06,0.52,0.17,0.35,2.09,3.14,3.32,1.92,0,0,0,0,0,13.61,3.32,4.01,0.35,0,0.17,5.76,0
3100-IDIS-Moore-INDEX-87.txt,1,2559,88.75,45.15,17.15,21.67,31.99,29.82,83.94,47.71,39,3.52,1.45,0.04,0.08,0.86,0.2,0.23,2.07,10.16,5.55,11.25,13.13,6.41,1.41,7.27,0.63,9.77,4.73,3.17,2.5,0.51,1.33,0.86,11.49,0.74,10.71,1.91,2.46,0.86,2.19,0.16,3.87,0.04,2.77,1.45,1.33,0.47,0.2,0.23,0.04,0,0.2,0,9.77,5.24,0.43,0.2,0.04,0.59,3.09,4.45,0.04,0,0.23,0.16,0.94,0.08,0,0.86,9.34,0.2,0.2,8.75,0.16,0.12,3.6,3.24,2.66,0,0,0,0.2,0.04,0.12,0.7,0,0.27,0.08,0.27,0,0.23,0.16,0.39,1.95,4.38,0.27,0.47,3.2,0.39,0,0.08,4.45,1.6,2.23,2.23,0.31,0.31,0,0,0,23.88,3.87,5.94,0,0,0.43,13.64,0
3100-VPHY-Eubig-Fall-2021-INDEX-88.txt,1,1500,92.46,49.98,20.27,22.73,11.9,20.53,74.8,38,29.73,3.13,1.93,0.33,0.07,1.4,0,0.13,1.2,9.13,6.07,17.2,10,5.13,1.4,3.53,0.47,8.67,4.07,2.13,1.47,0.27,0.93,0.33,7.53,0.13,7.4,2.2,1,0.93,2.2,0.2,2.2,0,1.67,0.93,0.73,0.6,0,0.6,0.6,0,0,0,7.47,4.2,0.73,0.53,0.13,0.6,1.8,3.2,0,0,0.13,0,1.2,0,0,1.2,9,0,0.2,8.6,0.2,0,1.67,0.33,0,0,0,0,0,0.2,0,0.6,0.07,0.47,0.4,0.33,0,0.27,0,0,2.33,4,0.13,0.73,3.27,0.2,0,0.07,5.73,0.73,1.6,1.8,0,0,0,0,0,23.2,9.47,4.27,0,0,0.2,9.27,0
3100-VPHY-McGraw-Fall-2009-INDEX-89.txt,1,759,94.22,40.06,14.35,14.46,10.54,19.5,75.23,20.55,15.55,0.79,0.53,0.4,0,0.13,0,0,0.26,5.93,4.22,33.73,5.27,2.24,0,1.98,0.26,3.56,2.9,1.58,0.92,0,0.4,0.53,2.64,0.26,2.37,0.53,0.53,0,0.66,0,0.66,0,1.58,0.53,1.05,1.05,0,1.05,1.05,0,0,0,2.77,1.58,0,0,0,0.13,1.19,1.19,0,0,0,0,1.19,0,0,1.19,7.38,0.53,0.53,6.32,0.13,0,3.56,0.92,0,0,0,0,0,0.4,0,0.13,0,0,0.26,0,0,0,0,0,0.66,3.16,0,1.19,2.64,0.13,0,0,6.85,0.4,0.4,1.05,0,0,0,0,0,44.14,12.78,5.93,0,0,0,25.43,0
3100-VPHY-Wells-2010-INDEX-90.txt,1,659,94.76,40.06,20.89,13.7,9.15,22.61,71.32,23.67,17.91,0.91,0.61,0.46,0,0.15,0,0,0.3,6.83,4.86,23.52,6.07,2.58,0,2.28,0.3,4.1,3.34,1.82,1.06,0,0.46,0.61,3.03,0.3,2.73,0.61,0.61,0,0.76,0,0.76,0,1.82,0.61,1.21,1.21,0,1.21,1.21,0,0,0,3.19,1.82,0,0,0,0.15,1.37,1.37,0,0,0,0,1.37,0,0,1.37,8.8,0.61,0.61,7.59,0.15,0,4.1,1.06,0,0,0,0,0,0.46,0,0.15,0,0,0.3,0,0,0,0,0,0.76,3.49,0,1.21,2.88,0.15,0,0,7.74,0.46,0.46,1.21,0,0,0,0,0,35.66,14.72,6.83,0,0,0,14.11,0
3100H-VPAT-Carmichael-2019-INDEX-85.txt,1,755,92.3,59.77,15.17,59.72,21.57,34.44,78.94,50.73,39.74,5.17,2.38,0.13,0.13,1.59,0,0.4,2.78,11.92,6.23,3.44,14.17,6.89,0.66,4.64,0.79,12.32,4.64,2.91,3.97,0.53,2.65,0.93,12.45,0.93,11.52,4.64,3.18,0.66,0.93,0.13,1.99,0,3.31,2.91,0.4,0.53,0.53,0,0,0,0,0,10.33,5.83,1.46,0.13,0,0.66,1.19,4.5,0,0.13,0,0,0.53,0.13,0,0.4,8.21,0.13,0.26,7.42,0.13,0.26,4.24,3.71,2.25,0.13,0,0,0,0.26,0.13,0.66,0.13,0.13,0.26,0,0,0.53,0.26,0.13,1.85,4.9,0,0.26,4.37,0.4,0,0,1.72,1.99,3.05,2.65,0.26,0.13,0.26,0,0,20.66,5.03,4.5,0,0.13,0.26,10.73,0
3110L-Eisner-INDEX-91.txt,1,623,85.84,79.17,10.59,22.22,21.48,31.94,74.8,48.48,38.2,6.1,4.17,0.16,0.64,3.21,0,0.16,1.93,11.88,5.3,6.26,12.2,6.74,2.73,3.85,0.48,10.11,5.14,4.82,4.01,0.8,2.09,1.12,9.79,0.48,9.15,1.93,2.89,1.28,1.77,0.16,1.44,0,1.44,0.8,0.64,0.32,0.16,0.16,0,0,0.16,0,8.19,2.73,0.48,0,0,0.48,1.28,5.3,0,0,0,0,0.96,0,0,0.96,12.68,0,0.16,12.52,0,0,0.64,0.32,0,0,0,0,0,0.16,0,1.12,0.16,0.16,0.16,0.48,0,0.48,0.16,0.16,1.61,4.82,0.32,0.16,4.33,0,0,0,4.49,0.64,1.93,3.69,0.16,0.16,0,0,0,23.6,5.78,3.37,0.16,0,0,14.29,0
3110L-ODonnell-Fall-2020-INDEX-92.txt,1,4418,87.26,59.32,21.32,39.33,18.8,31.98,83.95,57.45,45.41,5.75,2.65,0.27,0.25,1.18,0.23,0.48,3.1,13.38,7.94,3.42,13.56,8.71,2.01,5.98,0.59,14.12,6.16,3.73,3.69,0.81,2.04,0.88,13.15,0.41,12.74,3.53,2.33,1.52,2.54,0.59,3.28,0.02,2.04,1.67,0.36,0.16,0,0.11,0.05,0,0.05,0,12.58,6.41,0.93,0.23,0,0.54,2.58,5.95,0,0.11,0.11,0.23,1.09,0,0.02,1.06,12.38,0.02,0.14,12.18,0.11,0.02,1.13,0.84,0.25,0.02,0.09,0,0,0,0,0.91,0,0.45,0.41,0.11,0,0.45,0.11,0.68,2.97,5.75,0.25,0.43,4.32,0.77,0,0.11,3.64,2.17,3.17,2.67,0.27,0.27,0,0,0,16.98,5.86,3.42,0.2,0.02,0.57,6.9,0
3110L-Paz-Fall-2022-INDEX-93.txt,1,1617,85.41,70.56,9.85,27.61,19.48,27.58,78.6,52.63,42.12,6.06,4.45,0.49,0.06,3.59,0,0.31,1.61,10.76,6.43,5.57,13.05,8.1,1.67,5.69,0.62,12.74,4.27,3.65,2.97,0.56,1.36,1.11,10.51,0.49,9.96,1.61,2.23,1.73,2.84,0.56,2.66,0.06,2.29,1.42,0.87,0.25,0,0.19,0.12,0,0.06,0,9.4,3.59,0.93,0.37,0,0.62,1.42,5.38,0,0,0,0,1.3,0.06,0,1.24,11.5,0,0.06,11.32,0.19,0,1.42,1.05,0.12,0.06,0.37,0,0,0.12,0,1.11,0,0.31,0.25,0.19,0,0.25,0.56,0.06,2.1,4.58,0.43,0.56,3.77,0.12,0,0,3.65,1.73,2.72,2.91,0.12,0.12,0,0,0,19.6,5.57,4.76,0,0,0.12,9.15,0
3110L-Winternitz-Spring-2013-INDEX-94.txt,1,1079,88.06,63.64,17.09,23.75,25.09,26.32,77.02,47.64,37.26,6.12,4.17,0.83,0.37,2.97,0,0,1.95,10.94,6.21,11.49,11.68,6.21,2.41,3.52,0.65,10.57,4.91,3.61,3.15,0.65,1.39,1.11,9.18,0.37,8.71,1.76,2.41,1.2,1.67,0.74,2.32,0,2.04,1.11,0.83,0.28,0.09,0.09,0,0,0.09,0,7.41,2.87,0.28,0.09,0,0.37,1.58,4.45,0,0,0,0,1.2,0.19,0,1.02,10.01,0.28,0.19,9.55,0,0,0.65,0.28,0,0,0,0,0,0.09,0,0.46,0,0.28,0.28,0.46,0,0.28,0.56,0.09,1.95,4.91,0.37,0.46,4.17,0,0.09,0.09,4.54,1.2,2.22,2.5,0.09,0.09,0,0,0,19.65,4.26,4.17,0,0,0.19,11.03,0
3140-ENTO-Ross-Fall-2022-INDEX-95.txt,1,420,95.07,48.55,7.64,37.34,4.57,31.43,56.19,33.81,24.76,2.14,1.43,0.24,0,0.71,0,0.48,0.71,10.24,5,11.19,8.33,0.95,0.71,4.29,0,3.1,6.67,3.81,0.95,0,0.48,0.48,4.05,0,4.05,0.48,0.48,0.24,0.95,0,0.95,0,2.62,1.9,0.71,0.48,0,0.48,0,0,0.48,0,3.57,1.67,0.71,0,0,0,0,1.9,0.24,0,0,0.24,0.48,0.24,0.24,0,7.38,0,0,7.38,0,0,0.24,0.24,0,0,0,0,0,0,0,0.24,0,1.19,0,0,0,0.24,0,0,1.67,5,0,0.71,4.05,0.24,0,0.24,4.05,0.71,0.48,0.95,1.67,1.67,0,0,0,50,23.1,9.29,0,0.71,0.48,16.43,0
3200-GENE-Armstrong-Spring-2018-INDEX-96.txt,1,1453,84.39,64.84,11.95,33.71,17.3,24.57,77.98,44.05,34.69,4.54,2.96,0.41,0.48,1.93,0,0,1.58,9.77,4.89,15.14,10.6,7.43,1.65,4.54,0.55,11.49,3.92,4.47,2.55,0.69,0.76,1.17,9.08,0.48,8.6,2.96,1.51,1.24,1.72,0.28,1.51,0,1.24,1.1,0.14,0,0,0,0,0,0,0,9.43,4.82,0.83,0.83,0,0.62,1.65,4.27,0,0,0,0,1.03,0,0,1.03,10.12,0.28,0.34,9.22,0.48,0,0.48,0.28,0,0,0,0,0,0,0,0.41,0.07,0.28,0.07,0.28,0,0.07,0,0.14,1.31,3.72,0.21,0.28,3.17,0,0.14,0,4.54,2.34,1.93,2.75,0.07,0,0,0.07,0,25.88,8.53,5.44,0,0.07,0.28,11.56,0
3200-GENE-Bedell-Fall-2020-INDEX-97.txt,1,5084,80.51,53.8,24.84,42.05,21.91,24.15,84.24,54.25,44.26,7.12,4.92,1.26,0.06,3.44,0,0.06,2.2,11.9,6.39,10.42,12.53,8.26,1.61,6.16,0.98,12.84,4.45,3.89,2.68,0.53,1.36,0.79,12.63,0.79,11.84,2.83,2.01,1.16,3.21,0.1,3.89,0,1.91,1.69,0.22,0.28,0.16,0.08,0.06,0,0,0,9.05,3.91,0.83,0.39,0.04,0.35,1.65,4.94,0,0.1,0,0.1,1.14,0,0.02,1.12,8.63,0.06,0.08,8.24,0.24,0.02,1.22,0.85,0.28,0,0,0,0.02,0.02,0.02,0.53,0.06,0.59,0.2,0.22,0,0.28,0.06,0.12,3.09,4.54,0.18,0.69,3.25,0.63,0.06,0.08,3.62,1.4,2.56,2.91,0.14,0.14,0,0,0,22.58,5.98,5.13,0.1,0.02,0.18,11.17,0
3200-GENE-Benetzen-Spring-2010-INDEX-98.txt,1,973,91.12,47.37,3.36,27,38.92,20.97,67.42,22.61,18.4,1.64,1.34,0.51,0.21,0.21,0.1,0.31,0.31,4.73,2.06,29.09,7.61,2.98,0.41,2.98,0.41,4.32,1.54,2.47,1.75,0.51,0.82,0.41,6.47,1.23,5.24,1.85,0.51,0.51,1.64,0,1.03,0,0.72,0.62,0.1,0.1,0,0,0,0,0,0,6.89,3.49,0.72,0.31,0,0.1,2.16,2.77,0,0.82,0,0.92,0.62,0,0,0.62,7.71,0,0.31,6.99,0.41,0,0.92,0.41,0.21,0,0,0,0,0,0,0.51,0,0.1,0,0,0,0,0,0.41,1.64,1.85,0.1,0.1,1.75,0,0,0,3.39,0.51,0.72,1.54,0.31,0.31,0,0,0,32.58,3.6,18.09,0.1,0,0.1,10.69,0
3200-GENE-Hall-Spring-2014-INDEX-99.txt,1,1224,86.45,54.68,18.77,37.9,13.91,25.25,77.86,38.15,29.17,3.68,2.61,0.65,0.41,1.39,0,0,1.06,8.5,4.74,20.02,8.42,6.21,1.06,3.76,0.49,9.56,4,3.92,2.29,0.57,0.65,1.14,8.25,0.33,7.92,2.7,0.9,1.14,1.31,0.25,1.72,0,1.72,1.39,0.16,0,0,0,0,0,0,0.16,9.23,5.15,1.31,1.31,0,0.82,1.31,3.68,0,0,0,0,1.55,0,0,1.55,9.72,0.33,0.25,8.91,0.25,0,0.57,0.33,0,0,0,0,0,0,0,0.41,0.08,0.08,0.08,0.08,0,0,0,0.16,1.88,4.25,0.16,0.74,3.27,0,0.08,0,5.31,1.63,1.8,2.37,0.25,0.25,0,0,0,36.36,13.73,9.07,0,0.08,0.41,13.07,0
3200-GENE-Hunt-Fall-2022-INDEX-100.txt,1,1399,88.4,60.47,8.37,27.83,26.9,29.45,71.77,39.31,31.52,3.36,2.36,0.36,0.07,1.5,0.14,0.29,1,7.72,3.93,12.37,10.94,4.79,1.07,6.15,0.29,8.58,3.5,2.72,2.64,0.64,1.36,0.71,10.44,0.36,10.08,3,1.43,0.86,2,1.29,2.22,0,1.72,1.14,0.57,0.29,0,0.21,0.14,0,0.07,0,10.44,5.65,1,0.43,0,0.36,2.86,4.72,0.07,0.07,0,0.14,1.5,0.07,0,1.43,8.58,0.07,0.29,8.36,0.07,0,1.22,0.93,0.14,0.07,0.29,0,0.07,0,0,0.71,0,0.21,0,0.36,0,0.07,0.07,0.07,2,3.86,0.21,0.36,3.22,0,0,0.14,2.36,1.5,1.86,1.72,0.07,0.07,0,0,0,25.52,6.93,4.93,0,0,0.29,13.37,0
3200-GENE-Jenkins-Fall-2012-INDEX-101.txt,1,1674,93.19,41.83,6.56,31.76,21.46,27.6,75.69,33.99,24.31,1.14,0.72,0.18,0,0.36,0,0.12,0.42,6.21,4.06,21.98,9.38,3.64,0.78,4.54,0.24,7.29,4.6,2.39,1.91,0.06,1.49,0.36,10.51,0.72,9.8,3.82,1.02,0.72,1.37,0.3,1.67,0,2.03,1.43,0.6,0.48,0.18,0.3,0,0,0.3,0,4.96,3.11,0.12,0.42,0.06,0.6,0.78,2.03,0,0.06,0.06,0.3,0.96,0,0,0.96,10.57,0.18,0.42,10.27,0.12,0.06,0.72,0.24,0.12,0.06,0,0,0.12,0,0,0.66,0.06,0.48,0.06,0.24,0,0.18,0,0.24,1.91,3.23,0.18,0.54,1.61,1.08,0.06,0,2.69,1.31,1.49,1.14,0.96,0.9,0,0.06,0,34.41,6.27,8,0,0,0.24,19.89,0
3200-GENE-McEachern-Fall-2020-INDEX-102.txt,1,2017,81.96,66.57,8.94,33.38,13.27,27.07,77.89,45.81,36.34,4.26,2.48,0.4,0.05,1.69,0,0.1,1.78,9.22,4.86,10.66,10.36,8.92,1.24,4.71,0.59,12.94,4.16,3.47,1.64,0.45,0.69,0.55,9.12,0.3,8.82,1.74,1.39,1.34,2.33,0.1,2.63,0,1.54,1.24,0.3,0.15,0,0.15,0.1,0,0,0,10.16,3.42,1.14,0.5,0.05,0.4,0.74,6.4,0,2.13,0,2.13,1.74,0.05,0.05,1.64,10.16,0,0.59,9.77,0.15,0.05,2.43,1.83,0.5,0.05,0.2,0,0.05,0,0,0.69,0,0.15,0.05,0.35,0,0.05,0.1,0.1,2.43,3.97,0.35,0.5,3.17,0.2,0,0.05,3.62,1.88,2.28,2.78,0.3,0.3,0,0,0,27.02,8.13,3.42,0.2,0,0.2,15.07,0
3200H-GENE-Bedell-Fall-2019-INDEX-103.txt,1,4137,82.74,57.36,25,42.04,22.12,22.89,83.9,51.15,40.9,6.16,4.57,0.87,0.02,3.55,0,0.1,1.6,11.39,5.9,14.07,12.04,7.95,1.16,5.78,0.99,11.8,4.98,4.42,2.66,0.48,1.26,0.92,11.8,0.92,10.88,2.56,1.96,1.11,2.68,0.05,3.48,0.02,1.67,1.57,0.1,0.12,0.07,0,0,0,0,0,8.75,3.89,0.68,0.31,0,0.46,1.52,4.67,0,0.07,0,0.05,0.8,0.02,0,0.77,8.97,0.07,0.12,8.39,0.46,0,0.65,0.44,0.05,0,0,0,0.05,0.02,0.02,0.48,0.05,0.58,0.31,0.22,0,0.36,0.1,0.12,3.12,4.79,0.15,0.8,3.75,0.41,0,0.02,4.06,1.23,2.25,3.21,0.27,0.24,0.02,0,0,24.73,6.28,5.15,0,0.07,0.24,12.98,0
3200L-CBIO-Said-INDEX-104.txt,1,383,94.41,63.24,8.19,43.58,19.15,30.03,73.11,32.11,24.28,2.87,1.31,0,0,1.04,0,0.26,1.57,9.66,4.18,23.76,9.14,3.39,1.31,1.04,0.26,6.27,4.96,3.39,1.04,0,0.52,0.52,5.48,0.78,4.7,1.83,0.78,0.78,0.78,0,0.26,0,2.09,1.83,0.26,0,0,0,0,0,0,0,7.05,3.39,0,0,0,0.78,1.04,3.39,0,0,0,0,2.61,0,0,2.61,12.79,0,0,12.53,0.26,0,1.57,0.78,0,0,0,0,0,0,0,0.52,0,0.26,0.26,0,0,0,0,0,1.83,2.09,0,0.26,1.57,0.26,0,0,7.31,1.04,2.87,0.52,0,0,0,0,0,46.74,10.18,4.7,0,0,1.04,30.81,0
3210-GENE-Kushner-2020-INDEX-105.txt,1,2222,91.64,62.98,31.03,34.83,18.36,29.12,78.22,51.76,40.55,5.09,3.02,0.09,0.32,2.48,0,0.09,2.07,10.58,5.49,8.6,14.76,6.8,1.76,4.37,0.59,13.28,5.45,4.23,3.2,1.13,0.95,1.13,11.12,0.23,10.85,1.53,4.19,0.77,1.53,0.5,2.84,0.14,1.4,1.22,0.18,0.14,0.09,0.05,0,0,0,0,7.02,1.98,0.41,0.23,0.05,0.09,0.99,4.59,0,0.09,0,0,0.99,0.18,0,0.81,5.94,0,0.05,5.81,0.09,0,1.22,0.77,0.45,0.05,0,0,0.23,0,0,0.68,0,0.41,0.14,0.32,0,0.18,0.36,0.5,3.74,7.74,0.5,1.71,5.04,0.14,0,0.77,4.95,1.85,1.71,2.84,0,0,0,0,0,15.71,5.63,3.02,0,0.45,0.05,6.57,0
3210L-GENE-Dawe-Fall-2009-INDEX-106.txt,1,845,56.4,84.9,24.51,41.14,13.85,21.07,82.25,62.72,48.76,11.24,6.63,0.36,0.59,5.21,0,0.24,4.62,12.19,5.21,6.51,11.83,10.89,3.67,4.97,0.71,17.51,6.51,4.62,2.84,0.71,1.78,0.47,12.66,0.59,12.07,2.49,3.43,0.95,2.01,0.83,3.2,0,1.66,1.54,0.12,0.12,0.12,0,0,0,0,0,10.06,2.96,0.47,0,0,0.36,1.66,6.98,0,0,0,0,0.59,0,0,0.59,5.21,0,0,5.09,0,0.12,0.12,0,0,0,0,0,0,0,0,0.24,0,0.47,0.24,0.24,0,0.36,0.12,0.36,4.73,3.67,0.47,0.83,2.25,0.36,0,0,6.15,2.72,2.13,4.26,0.12,0.12,0,0,0,19.05,7.1,2.96,0,0,0.36,8.64,0
3220-ECOL-Richardson-Summer-2010-INDEX-107.txt,1,736,94.79,68.61,14.8,35.66,17.95,28.94,82.07,58.56,49.59,4.21,2.45,0,0.54,1.63,0,0.14,1.77,18.34,11.55,3.13,14.54,8.83,1.77,5.98,0.41,12.36,4.76,6.79,1.9,0.54,0.82,0.54,11.01,0.54,10.33,3.53,2.17,1.22,1.36,0.54,2.04,0,2.31,1.63,0.54,0.68,0.14,0.41,0,0.27,0.14,0,9.51,4.21,0.54,0,0.41,0,2.45,5.16,0,0,0,0,0.14,0,0,0.14,10.05,0.54,0,9.24,0.41,0.14,0.14,0,0,0,0,0,0,0,0.14,0.27,0.14,0.27,0,0.14,0,0.27,0,0.54,2.99,4.89,0.27,0,3.8,0.68,0,0.14,4.21,1.36,2.99,4.21,0.27,0.27,0,0,0,15.63,6.11,4.89,0,0,0.54,4.08,0
3270-PBIO-Chang-2022-INDEX-108.txt,1,2151,86.9,62.13,16.64,34.64,15.59,26.55,82.38,54.21,42.63,5.21,3.35,0.19,0.37,1.81,0,0.51,1.86,12.18,7.11,5.53,13.11,8.09,1.44,6.6,0.65,13.11,5.35,3.72,3.44,1.16,1.39,0.98,10.18,0.42,9.76,1.53,1.58,0.93,2.46,0.05,4.28,0.05,2.51,1.77,0.74,0.51,0.05,0.42,0.09,0,0.28,0,12.13,5.07,1.35,0.7,0.05,0.42,1.44,6.65,0,0.09,0.05,0.05,1.63,0.14,0.05,1.44,10.97,0,0.09,10.46,0.46,0.05,2.09,1.86,0.79,0.05,0.19,0,0.05,0,0.05,0.56,0,0.6,0.09,0.56,0,0.6,0.09,0.19,2.79,4.6,0.42,0.56,3.58,0.28,0,0,3.58,2.09,2.84,3.11,0.33,0.33,0,0,0,21.76,7.39,4.09,0,0.05,0.09,10.13,0
3300-3600-CBIO-Cai-2014-INDEX-109.txt,1,1635,89.1,50.26,18.65,35.88,20.96,32.91,75.66,43.18,33.15,4.04,2.14,0,0.43,1.22,0,0.43,1.9,9.54,5.75,15.05,10.4,5.63,1.35,4.83,0.61,8.81,5.75,2.63,2.81,0.67,1.47,0.67,9.91,0.24,9.66,3.3,2.08,0.43,1.47,0.18,2.57,0.06,1.83,1.47,0.37,0.37,0.06,0.18,0,0,0.18,0,5.75,2.51,0.37,0.12,0,0.12,1.04,3.24,0.18,0,0.18,0,1.22,0,0,1.22,7.52,0.12,0,6.91,0.55,0.06,0.92,0.37,0.24,0,0,0,0,0.12,0,0.43,0,0.49,0.12,0.31,0,0.55,0.06,0.98,1.96,5.57,0.31,0.55,4.16,0.37,0.06,0.06,3.06,1.59,2.57,2.08,0.24,0.24,0,0,0,24.04,4.22,3.61,0.43,0.06,0.12,15.6,0
3300-3600-CBIO-Schultz-Spring-2014-INDEX-110.txt,1,1565,90.21,63.5,20.01,52.84,20.06,32.4,80.64,56.93,44.73,6.26,3.58,0,0.51,2.17,0.06,0.77,2.68,14.31,9.01,2.43,13.48,7.48,1.92,5.43,0.89,12.65,6.45,3.13,3.32,1.15,1.73,0.64,14.31,0.32,13.93,4.6,3,1.09,3.26,0.38,3,0.06,2.75,2.43,0.32,0.58,0.19,0.32,0,0,0.32,0,10.03,4.86,0.7,0.06,0,0.38,2.04,5.18,0,0,0,0.06,1.73,0,0,1.73,8.43,0.19,0.06,7.86,0.32,0.06,0.26,0.06,0.06,0,0,0,0,0.13,0,0.51,0.26,0.64,0,0.51,0,0.45,0.06,1.15,1.98,5.05,0.58,0.45,3.58,0.32,0.06,0.06,3,2.17,3.45,3.71,0.32,0.32,0,0,0,16.68,4.92,3.51,0.19,0.19,0.19,7.67,0
3400-CBIO-Fechheimer-Fall-2012-INDEX-111.txt,1,1408,89.32,32.86,15.69,52,12.92,27.63,73.51,41.48,29.47,3.69,1.92,0.43,0.14,1.14,0,0.14,1.78,9.52,5.26,12.57,8.88,5.54,0.57,4.05,0.43,8.24,3.69,5.68,2.41,0.21,1.78,0.43,8.74,0.28,8.45,2.56,1.85,0.92,2.34,0.36,2.06,0,4.4,2.2,0.14,0.07,0,0,0,0,0,1.99,6.18,3.84,0.28,0.14,0.14,1.07,1.92,2.34,0,0,0,0,0.43,0,0,0.43,8.66,0.21,0.21,7.67,0.57,0,0.43,0.21,0.21,0,0,0,0,0.07,0,0.78,0.14,0.43,0,0.57,0,0.71,0.07,0.5,0.92,3.27,0,0.57,2.77,0.07,0,0,5.11,1.35,1.56,2.2,1.99,1.99,0,0,0,26.07,8.17,3.41,0.28,0.07,0.5,13.64,0
